-2.0, 0, 0
0.7654001796317772, 0, 0
1.4141625650196432, 0, 0
-1.8478004609263463, 0, 0
0.0001442396970632575, 0, 0
1.847690059836304, 0, 0
-1.4143665433996175, 0, 0
-0.7651336534530614, 0, 0
1.9999999791949097, 0, 0
-0.7656666898862764, 0, 0
-1.4139585572178843, 0, 0
1.8479108235727333, 0, 0
-0.0004327190881817472, 0, 0
-1.8475796203049033, 0, 0
1.4145704923535705, 0, 0
0.7648671113556694, 0, 0
-1.9999999167796396, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
1.413346357324404, 0, 0
-1.8482416808270026, 0, 0
0.0012981571835488273, 0, 0
1.847248071085535, 0, 0
-1.41518216261685, 0, 0
-0.7640673896069011, 0, 0
1.9999994798727665, 0, 0
-0.7667325715511785, 0, 0
-1.4131422318779687, 0, 0
1.8483518896758209, 0, 0
-0.001586636502638137, 0, 0
-1.8471374778116914, 0, 0
1.4153859938242932, 0, 0
0.7638007838902812, 0, 0
-1.9999992510167979, 0, 0
0.766999002101399, 0, 0
1.412938077031002, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0024520742378380225, 0, 0
1.8468054674201642, 0, 0
-1.4159973107462238, 0, 0
-0.763000871416892, 0, 0
1.9999983147879268, 0, 0
-0.7677981979850159, 0, 0
-1.4123254361292297, 0, 0
1.8487923404968771, 0, 0
-0.0027405533889042696, 0, 0
-1.8466947204406976, 0, 0
1.416201024139296, 0, 0
0.7627342021698053, 0, 0
-1.9999979194913362, 0, 0
0.7680645646720736, 0, 0
1.412121163722517, 0, 0
-1.8489023570471432, 0, 0
0.0030290324829530565, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
1.4168119875164216, 0, 0
0.7619340992380581, 0, 0
-1.999996483940779, 0, 0
0.7688635688331137, 0, 0
1.411508170243573, 0, 0
-1.849232175889265, 0, 0
0.0038944693629763237, 0, 0
1.8462513483393157, 0, 0
-1.4170155830272697, 0, 0
-0.7616673665492476, 0, 0
1.9999959222036978, 0, 0
-0.7691298715682615, 0, 0
-1.4113037803451332, 0, 0
1.8493420385595059, 0, 0
-0.004182948168880103, 0, 0
-1.846140409279633, 0, 0
1.4172191490569808, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
1.9999939873319321, 0, 0
-0.7699286837408562, 0, 0
-1.4106904344930113, 0, 0
1.8496713957066144, 0, 0
-0.005048384040538142, 0, 0
-1.8458073616551363, 0, 0
1.4178296702170634, 0, 0
0.7606002773837116, 0, 0
-1.999993259154547, 0, 0
0.7701949224354467, 0, 0
1.4104859271709624, 0, 0
-1.849781104460216, 0, 0
0.005336862462381362, 0, 0
1.8456962689728391, 0, 0
-1.4180331182799206, 0, 0
-0.7603334655175578, 0, 0
1.9999924893671226, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
0.0, 0, 0
-1.4098722291498744, 0, 0
1.8501099998026747, 0, 0
-0.006202297037700325, 0, 0
-1.8453627605359324, 0, 0
1.4186432854376423, 0, 0
